longitude,latitude,time
42.423743,-76.346419,15:43:16
42.423731,-76.346455,15:43:17
42.423683,-76.346601,15:43:21
42.42364,-76.346726,15:43:24
42.423603,-76.346821,15:43:26
42.423494,-76.347032,15:43:30
42.423327,-76.347329,15:43:35
42.423257,-76.347452,15:43:37
42.423221,-76.347513,15:43:38
42.42299,-76.347923,15:43:45
42.422855,-76.348164,15:43:49
42.422667,-76.348477,15:43:54
42.422337,-76.349082,15:44:03
42.422267,-76.349225,15:44:05
42.422235,-76.349295,15:44:06
42.422094,-76.349704,15:44:11
42.422052,-76.349878,15:44:13
42.421976,-76.350318,15:44:18
42.421955,-76.350491,15:44:20
42.421911,-76.35092,15:44:25
42.421885,-76.351232,15:44:29
42.421866,-76.351372,15:44:31
42.421832,-76.351641,15:44:35
42.421813,-76.351776,15:44:37
42.421782,-76.352118,15:44:42
42.421773,-76.352257,15:44:44
42.421769,-76.352645,15:44:50
42.421769,-76.35271,15:44:51
42.421766,-76.352844,15:44:53
42.421753,-76.353234,15:45:00
42.421752,-76.353277,15:45:01
42.421754,-76.353405,15:45:04
42.421754,-76.353532,15:45:07
42.421754,-76.353579,15:45:08
42.421757,-76.353717,15:45:11
42.421752,-76.35376,15:45:12
42.42175,-76.353846,15:45:14
42.421739,-76.354021,15:45:18
42.421735,-76.354127,15:45:20
42.421731,-76.354329,15:45:24
42.421711,-76.354513,15:45:28
42.421698,-76.35455,15:45:29
42.421594,-76.354806,15:45:35
42.421572,-76.35485,15:45:36
42.421485,-76.35506,15:45:41
42.421449,-76.355142,15:45:43
42.4214,-76.355289,15:45:46
42.421364,-76.355448,15:45:49
42.421337,-76.355542,15:45:51
42.421314,-76.355641,15:45:53
42.42127,-76.355905,15:45:57
42.421245,-76.356161,15:46:00
42.421233,-76.35637,15:46:02
42.421239,-76.356619,15:46:04
42.421255,-76.356754,15:46:05
42.421277,-76.356892,15:46:06
42.421313,-76.357033,15:46:07
42.421357,-76.357173,15:46:08
42.421411,-76.357312,15:46:09
42.42147,-76.357446,15:46:10
42.421535,-76.357582,15:46:11
42.42171,-76.357944,15:46:14
42.421837,-76.358213,15:46:16
42.422105,-76.358704,15:46:21
42.422318,-76.35914,15:46:26
42.422508,-76.35961,15:46:31
42.422543,-76.359711,15:46:32
42.422627,-76.360043,15:46:35
42.422686,-76.360268,15:46:37
42.422824,-76.360831,15:46:42
42.42287,-76.361057,15:46:44
42.422986,-76.361624,15:46:49
42.423076,-76.361964,15:46:52
42.423156,-76.36232,15:46:55
42.423183,-76.362444,15:46:56
42.423207,-76.362573,15:46:57
42.423219,-76.362702,15:46:58
42.423221,-76.362828,15:46:59
42.423212,-76.362947,15:47:00
42.423197,-76.363066,15:47:01
42.423129,-76.363426,15:47:04
42.423025,-76.363911,15:47:08
42.422971,-76.364164,15:47:10
42.42289,-76.364416,15:47:12
42.4228,-76.364697,15:47:14
42.422754,-76.364854,15:47:15
42.422705,-76.365014,15:47:16
42.422654,-76.36518,15:47:17
42.422599,-76.36535,15:47:18
42.422545,-76.365527,15:47:19
42.422487,-76.365706,15:47:20
42.422421,-76.365888,15:47:21
42.422353,-76.366074,15:47:22
42.422276,-76.366259,15:47:23
42.422194,-76.366446,15:47:24
42.422107,-76.366628,15:47:25
42.422012,-76.366805,15:47:26
42.421911,-76.366971,15:47:27
42.421809,-76.367132,15:47:28
42.421603,-76.367449,15:47:30
42.421496,-76.367609,15:47:31
42.421386,-76.367763,15:47:32
42.421277,-76.367913,15:47:33
42.421073,-76.368225,15:47:35
42.42096,-76.368375,15:47:36
42.420845,-76.368527,15:47:37
42.420722,-76.368679,15:47:38
42.42062,-76.368802,15:47:39
42.420483,-76.368994,15:47:40
42.420377,-76.369159,15:47:41
42.420277,-76.369325,15:47:42
42.420187,-76.369494,15:47:43
42.420103,-76.369663,15:47:44
42.419949,-76.369972,15:47:46
42.41981,-76.370234,15:47:48
42.419701,-76.370501,15:47:50
42.41966,-76.370644,15:47:51
42.41963,-76.370802,15:47:52
42.41961,-76.371144,15:47:54
42.419605,-76.371319,15:47:55
42.419597,-76.371502,15:47:56
42.419592,-76.371692,15:47:57
42.419588,-76.372057,15:47:59
42.41959,-76.372228,15:48:00
42.419592,-76.372389,15:48:01
42.419596,-76.372549,15:48:02
42.419596,-76.372844,15:48:04
42.419598,-76.373127,15:48:06
42.419586,-76.373401,15:48:08
42.419582,-76.373526,15:48:09
42.419578,-76.373639,15:48:10
42.419569,-76.37374,15:48:11
42.41956,-76.373828,15:48:12
42.419548,-76.373881,15:48:13
42.419538,-76.373935,15:48:14
42.419519,-76.374138,15:48:19
42.419521,-76.374155,15:48:24
42.419515,-76.374152,15:50:03
42.419515,-76.374152,15:50:04
42.419523,-76.374219,15:50:08
42.419533,-76.374237,15:50:09
42.41961,-76.374315,15:50:13
42.419725,-76.374408,15:50:17
42.419765,-76.374442,15:50:18
42.419809,-76.37448,15:50:19
42.420002,-76.374653,15:50:23
42.42006,-76.374698,15:50:24
42.420116,-76.374745,15:50:25
42.420564,-76.375137,15:50:33
42.420624,-76.37519,15:50:34
42.421017,-76.375563,15:50:40
42.421087,-76.375627,15:50:41
42.421375,-76.375894,15:50:45
42.421574,-76.376078,15:50:48
42.421767,-76.376254,15:50:51
42.421831,-76.376308,15:50:52
42.422153,-76.376607,15:50:57
42.422287,-76.376723,15:50:59
42.422621,-76.377015,15:51:04
42.42276,-76.377131,15:51:06
42.422934,-76.377286,15:51:09
42.42298,-76.377326,15:51:10
42.423022,-76.377363,15:51:11
42.423136,-76.377466,15:51:15
42.423169,-76.377506,15:51:18
42.423211,-76.377547,15:52:40
42.42334,-76.377686,15:52:45
42.423381,-76.377737,15:52:46
42.423418,-76.377783,15:52:47
42.423586,-76.377999,15:52:51
42.423631,-76.378066,15:52:52
42.423798,-76.378394,15:52:56
42.423971,-76.378903,15:53:01
42.424129,-76.379559,15:53:07
42.424158,-76.379666,15:53:08
42.424247,-76.379976,15:53:11
42.424329,-76.380162,15:53:13
42.424591,-76.380572,15:53:18
42.424716,-76.380728,15:53:20
42.425019,-76.381093,15:53:25
42.425074,-76.38116,15:53:26
42.42527,-76.381396,15:53:30
42.425313,-76.38146,15:53:31
42.425377,-76.381619,15:53:33
42.425394,-76.38169,15:53:34
42.425463,-76.382128,15:53:38
42.425472,-76.382243,15:53:39
42.425497,-76.382623,15:53:42
42.425511,-76.382896,15:53:44
42.425527,-76.383189,15:53:46
42.425531,-76.38334,15:53:47
42.425544,-76.383637,15:53:49
42.425551,-76.383784,15:53:50
42.425557,-76.383929,15:53:51
42.425573,-76.384216,15:53:53
42.425603,-76.384883,15:53:58
42.42563,-76.385386,15:54:02
42.425644,-76.385618,15:54:04
42.425661,-76.385935,15:54:07
42.425666,-76.386033,15:54:08
42.425672,-76.386133,15:54:09
42.425682,-76.386313,15:54:11
42.425684,-76.386397,15:54:12
42.425689,-76.386644,15:54:15
42.425692,-76.386723,15:54:16
42.4257,-76.386958,15:54:19
42.425698,-76.387447,15:54:25
42.425694,-76.387678,15:54:28
42.425699,-76.388023,15:54:33
42.4257,-76.388083,15:54:34
42.425706,-76.388297,15:54:38
42.425708,-76.38835,15:54:39
42.425714,-76.388458,15:54:41
42.425725,-76.388654,15:54:45
42.425728,-76.3887,15:54:46
42.425737,-76.388796,15:54:48
42.425746,-76.388976,15:54:52
42.425748,-76.389057,15:54:54
42.425761,-76.389171,15:54:57
42.42577,-76.389308,15:55:01
42.425774,-76.389344,15:55:02
42.425789,-76.389446,15:55:05
42.425802,-76.389551,15:55:08
42.425817,-76.389621,15:55:10
42.425827,-76.389687,15:55:12
42.425841,-76.389761,15:55:14
42.425874,-76.389904,15:55:18
42.425897,-76.389966,15:55:20
42.425935,-76.390112,15:55:24
42.42599,-76.390289,15:55:29
42.426035,-76.390436,15:55:33
42.426097,-76.390604,15:55:37
42.426238,-76.390915,15:55:44
42.426328,-76.391136,15:55:49
42.426351,-76.391187,15:55:50
42.426452,-76.391422,15:55:54
42.426506,-76.391552,15:55:56
42.426653,-76.391885,15:56:01
42.426822,-76.392329,15:56:07
42.426973,-76.392892,15:56:14
42.427055,-76.393223,15:56:18
42.427079,-76.393311,15:56:19
42.427167,-76.393582,15:56:22
42.42731,-76.393937,15:56:26
42.427415,-76.394179,15:56:29
42.427485,-76.394325,15:56:31
42.427518,-76.394394,15:56:32
42.427582,-76.394533,15:56:34
42.427611,-76.394603,15:56:35
42.427692,-76.394803,15:56:38
42.427779,-76.395117,15:56:42
42.42781,-76.395273,15:56:44
42.427834,-76.39565,15:56:49
42.42783,-76.395797,15:56:51
42.427825,-76.396,15:56:54
42.427821,-76.396199,15:56:57
42.427809,-76.396408,15:57:00
42.4278,-76.39673,15:57:05
42.427784,-76.396915,15:57:08
42.427762,-76.397162,15:57:12
42.427755,-76.397223,15:57:13
42.427749,-76.39727,15:57:14
42.427738,-76.397632,15:57:20
42.427733,-76.397747,15:57:22
42.42772,-76.398141,15:57:29
42.427719,-76.398182,15:57:30
42.427714,-76.398394,15:57:34
42.427706,-76.398637,15:57:39
42.427696,-76.398908,15:57:44
42.427692,-76.399109,15:57:48
42.427691,-76.399156,15:57:49
42.427678,-76.399459,15:57:55
42.427674,-76.399563,15:57:57
42.427665,-76.399929,15:58:04
42.427661,-76.400077,15:58:07
42.427661,-76.400127,15:58:08
42.427653,-76.400231,15:58:10
42.42764,-76.400377,15:58:13
42.427617,-76.400554,15:58:17
42.42761,-76.400707,15:58:20
42.42759,-76.401018,15:58:26
42.427587,-76.401058,15:58:27
42.427565,-76.401323,15:58:32
42.427546,-76.401423,15:58:34
42.427541,-76.401756,15:58:40
42.427537,-76.401856,15:58:42
42.427525,-76.402085,15:58:46
42.427514,-76.402315,15:58:50
42.427509,-76.402376,15:58:51
42.427494,-76.402831,15:58:58
42.427489,-76.402901,15:58:59
42.427482,-76.40311,15:59:02
42.427468,-76.403467,15:59:07
42.427459,-76.403772,15:59:11
42.42746,-76.403924,15:59:13
42.427458,-76.40408,15:59:15
42.427458,-76.404159,15:59:16
42.427458,-76.40424,15:59:17
42.427462,-76.4044,15:59:19
42.427464,-76.404921,15:59:26
42.427462,-76.405013,15:59:27
42.427461,-76.40509,15:59:28
42.427454,-76.405878,15:59:38
42.427443,-76.406628,15:59:47
42.427426,-76.407061,15:59:52
42.427414,-76.407213,15:59:54
42.427392,-76.407738,16:00:01
42.427342,-76.4083,16:00:08
42.42733,-76.408388,16:00:09
42.427299,-76.408764,16:00:13
42.427292,-76.408863,16:00:14
42.427245,-76.409352,16:00:19
42.427237,-76.409434,16:00:20
42.427243,-76.410086,16:00:26
42.427286,-76.410692,16:00:32
42.42731,-76.41094,16:00:34
42.427322,-76.411054,16:00:35
42.427355,-76.411294,16:00:37
42.427375,-76.411412,16:00:38
42.427449,-76.41178,16:00:41
42.427522,-76.412152,16:00:44
42.427594,-76.412529,16:00:47
42.42762,-76.412657,16:00:48
42.427696,-76.413031,16:00:51
42.427788,-76.413479,16:00:54
42.427815,-76.413617,16:00:55
42.427845,-76.413755,16:00:56
42.427903,-76.414036,16:00:58
42.42799,-76.414472,16:01:01
42.428044,-76.414763,16:01:03
42.428124,-76.415221,16:01:06
42.428188,-76.415504,16:01:08
42.428258,-76.415775,16:01:10
42.428356,-76.416269,16:01:14
42.428543,-76.417082,16:01:21
42.428569,-76.417193,16:01:22
42.42859,-76.417282,16:01:23
42.428772,-76.418074,16:01:30
42.428795,-76.418183,16:01:31
42.428918,-76.418731,16:01:36
42.42902,-76.419186,16:01:40
42.429196,-76.419983,16:01:47
42.429228,-76.420122,16:01:48
42.42931,-76.420476,16:01:51
42.429405,-76.42091,16:01:55
42.429459,-76.421165,16:01:57
42.429607,-76.42189,16:02:03
42.429679,-76.422228,16:02:06
42.429711,-76.422376,16:02:07
42.429828,-76.422963,16:02:12
42.429859,-76.423109,16:02:13
42.429988,-76.423738,16:02:18
42.430079,-76.424223,16:02:22
42.43021,-76.424908,16:02:28
42.430348,-76.425656,16:02:34
42.430433,-76.4261,16:02:38
42.430568,-76.426807,16:02:44
42.430652,-76.427182,16:02:47
42.430775,-76.427776,16:02:52
42.430819,-76.428013,16:02:54
42.430838,-76.428125,16:02:55
42.430874,-76.428646,16:03:00
42.430878,-76.429426,16:03:07
42.430867,-76.429844,16:03:11
42.43085,-76.430645,16:03:18
42.430833,-76.431426,16:03:25
42.430824,-76.431643,16:03:27
42.430814,-76.432424,16:03:34
42.430808,-76.432748,16:03:37
42.430815,-76.433258,16:03:41
42.430818,-76.433391,16:03:42
42.430837,-76.433662,16:03:44
42.430877,-76.434166,16:03:48
42.430886,-76.434283,16:03:49
42.43091,-76.434509,16:03:51
42.43094,-76.434732,16:03:53
42.430971,-76.434954,16:03:55
42.431031,-76.435421,16:03:59
42.431079,-76.435753,16:04:02
42.431101,-76.435891,16:04:03
42.431116,-76.435983,16:04:04
42.431225,-76.436701,16:04:10
42.431234,-76.436793,16:04:11
42.431265,-76.437012,16:04:13
42.431395,-76.437809,16:04:20
42.431411,-76.437898,16:04:21
42.431437,-76.438035,16:04:23
42.43154,-76.43862,16:04:27
42.431624,-76.439093,16:04:31
42.431704,-76.439543,16:04:35
42.431722,-76.439649,16:04:36
42.431776,-76.43997,16:04:39
42.431855,-76.440414,16:04:43
42.431945,-76.440943,16:04:48
42.431999,-76.441272,16:04:51
42.432146,-76.442078,16:04:59
42.432165,-76.442174,16:05:00
42.432185,-76.442271,16:05:01
42.432289,-76.442861,16:05:07
42.432346,-76.443148,16:05:10
42.43242,-76.443628,16:05:15
42.432448,-76.443809,16:05:17
42.432487,-76.444067,16:05:20
42.432537,-76.444344,16:05:23
42.432581,-76.44462,16:05:26
42.43266,-76.4452,16:05:33
42.432684,-76.445388,16:05:35
42.432768,-76.445952,16:05:41
42.432813,-76.446236,16:05:44
42.432907,-76.446794,16:05:51
42.432924,-76.446891,16:05:52
42.432967,-76.447136,16:05:55
42.433042,-76.447576,16:06:00
42.433096,-76.447847,16:06:03
42.433112,-76.44794,16:06:04
42.433197,-76.448421,16:06:09
42.433216,-76.448527,16:06:10
42.433281,-76.448833,16:06:13
42.433374,-76.449292,16:06:17
42.433394,-76.4494,16:06:18
42.433484,-76.449831,16:06:22
42.433549,-76.450163,16:06:25
42.433614,-76.4505,16:06:28
42.433633,-76.450613,16:06:29
42.433692,-76.450963,16:06:32
42.433734,-76.451184,16:06:34
42.433786,-76.451465,16:06:36
42.433806,-76.451568,16:06:37
42.433857,-76.451852,16:06:39
42.433933,-76.452256,16:06:42
42.433984,-76.452538,16:06:44
42.434007,-76.452682,16:06:45
42.434086,-76.453097,16:06:48
42.43415,-76.453423,16:06:50
42.434211,-76.453727,16:06:52
42.434265,-76.454019,16:06:54
42.434313,-76.454281,16:06:56
42.434398,-76.45475,16:06:59
42.434452,-76.455048,16:07:01
42.434481,-76.455198,16:07:02
42.43454,-76.455504,16:07:04
42.434599,-76.455815,16:07:06
42.434658,-76.456132,16:07:08
42.434712,-76.456412,16:07:10
42.434747,-76.456599,16:07:11
42.434777,-76.456758,16:07:12
42.434836,-76.457071,16:07:14
42.434889,-76.45735,16:07:16
42.434952,-76.457683,16:07:18
42.43501,-76.457974,16:07:20
42.435037,-76.458119,16:07:21
42.43513,-76.458651,16:07:25
42.435189,-76.458953,16:07:27
42.435294,-76.459495,16:07:31
42.43535,-76.459756,16:07:33
42.435373,-76.459885,16:07:34
42.435396,-76.46001,16:07:35
42.435461,-76.460354,16:07:38
42.435559,-76.460858,16:07:42
42.435602,-76.461084,16:07:44
42.435752,-76.461882,16:07:51
42.435793,-76.46208,16:07:53
42.435939,-76.462766,16:07:59
42.435961,-76.462863,16:08:00
42.436015,-76.463131,16:08:02
42.436107,-76.463582,16:08:06
42.436162,-76.463824,16:08:08
42.436247,-76.464159,16:08:12
42.436309,-76.464372,16:08:15
42.436339,-76.464446,16:08:16
42.436379,-76.464516,16:08:17
42.436432,-76.464577,16:08:18
42.436574,-76.464667,16:08:20
42.436992,-76.464851,16:08:25
42.437245,-76.464969,16:08:28
42.437571,-76.465126,16:08:32
42.438084,-76.465343,16:08:39
42.438498,-76.465522,16:08:45
42.439049,-76.465753,16:08:53
42.439174,-76.465819,16:08:55
42.439294,-76.465877,16:08:57
42.439524,-76.465978,16:09:01
42.439842,-76.46617,16:09:07
42.440079,-76.466309,16:09:12
42.440118,-76.466357,16:09:13
42.440136,-76.466408,16:09:14
42.440147,-76.466488,16:09:15
42.440137,-76.466544,16:09:16
42.440115,-76.466636,16:09:17
42.440027,-76.466956,16:09:21
42.439994,-76.467395,16:09:27
42.439994,-76.467528,16:09:29
42.440007,-76.467719,16:09:32
42.440032,-76.467864,16:09:34
42.440069,-76.468015,16:09:36
42.440143,-76.468245,16:09:39
42.440204,-76.468389,16:09:41
42.44035,-76.468666,16:09:45
42.440611,-76.469175,16:09:52
42.44065,-76.469249,16:09:53
42.440763,-76.469469,16:09:56
42.440876,-76.469675,16:09:59
42.440981,-76.469883,16:10:02
42.441047,-76.470014,16:10:04
42.441222,-76.470416,16:10:10
42.441245,-76.470486,16:10:11
42.441353,-76.470918,16:10:17
42.441377,-76.471071,16:10:19
42.441392,-76.47171,16:10:27
42.44138,-76.472156,16:10:32
42.441376,-76.472436,16:10:35
42.441376,-76.472536,16:10:36
42.441377,-76.472953,16:10:40
42.441376,-76.473066,16:10:41
42.441377,-76.473307,16:10:43
42.441372,-76.473559,16:10:45
42.441369,-76.473691,16:10:46
42.441368,-76.4738,16:10:47
42.441359,-76.474105,16:10:49
42.441346,-76.474358,16:10:51
42.44134,-76.47453,16:10:52
42.44133,-76.474679,16:10:53
42.441301,-76.474985,16:10:55
42.441286,-76.475135,16:10:56
42.441274,-76.475285,16:10:57
42.441256,-76.475585,16:10:59
42.441251,-76.475886,16:11:01
42.441246,-76.476034,16:11:02
42.441237,-76.476322,16:11:04
42.441228,-76.476578,16:11:06
42.441217,-76.476926,16:11:09
42.441213,-76.477034,16:11:10
42.44122,-76.477166,16:11:12
42.441222,-76.477334,16:11:16
42.441222,-76.477452,16:11:21
42.441217,-76.477628,16:11:25
42.441197,-76.477841,16:11:28
42.441177,-76.477995,16:11:30
42.441169,-76.478157,16:11:32
42.441158,-76.478412,16:11:35
42.441143,-76.478585,16:11:37
42.44113,-76.478871,16:11:40
42.441131,-76.479176,16:11:43
42.441135,-76.479378,16:11:45
42.441146,-76.479817,16:11:49
42.441144,-76.480041,16:11:51
42.441131,-76.480482,16:11:55
42.441118,-76.480725,16:11:57
42.441109,-76.480824,16:11:58
42.441104,-76.481154,16:12:01
42.441101,-76.481267,16:12:02
42.441099,-76.481377,16:12:03
42.441102,-76.481568,16:12:05
42.441115,-76.481773,16:12:07
42.441127,-76.48189,16:12:08
42.441169,-76.482078,16:12:10
42.44125,-76.482404,16:12:14
42.44131,-76.482662,16:12:17
42.441386,-76.482941,16:12:20
42.441404,-76.483009,16:12:21
42.441472,-76.483274,16:12:24
42.441539,-76.483536,16:12:27
42.441589,-76.483727,16:12:29
42.441654,-76.48402,16:12:32
42.441672,-76.484217,16:12:34
42.441674,-76.484401,16:12:36
42.441668,-76.484563,16:12:38
42.441659,-76.484633,16:12:39
42.441659,-76.484752,16:12:41
42.441661,-76.484797,16:12:42
42.441655,-76.484862,16:12:44
42.441637,-76.484913,16:12:46
42.441625,-76.484969,16:12:51
42.441628,-76.484976,16:12:59
42.441634,-76.485045,16:13:04
42.441634,-76.485072,16:13:05
42.441634,-76.485293,16:13:10
42.441631,-76.485415,16:13:12
42.441624,-76.485565,16:13:14
42.441621,-76.48574,16:13:16
42.441626,-76.486092,16:13:20
42.441628,-76.486184,16:13:21
42.441656,-76.486457,16:13:24
42.441672,-76.486518,16:13:25
42.441699,-76.486581,16:13:26
42.441743,-76.486629,16:13:27
42.441799,-76.486676,16:13:28
42.441928,-76.486812,16:13:30
42.442017,-76.486946,16:13:32
42.442068,-76.487013,16:13:33
42.442117,-76.487083,16:13:34
42.442183,-76.487205,16:13:36
42.442214,-76.487374,16:13:39
42.442217,-76.487411,16:13:40
42.442231,-76.487458,16:13:42
42.442236,-76.487476,16:13:44
42.44231,-76.487528,16:13:49
42.442384,-76.487548,16:13:53
42.442402,-76.487603,16:13:55
42.442414,-76.487834,16:14:00
42.442403,-76.487913,16:14:02
42.442378,-76.487982,16:14:04
42.442353,-76.488029,16:14:06
42.44234,-76.488036,16:14:07
42.442336,-76.488038,16:14:09
